,price,type,address,url,agent_url,postcode,number_bedrooms,search_date,loc,coordinates,lat,lon
130,315000.0,3 bedroom flat for sale,"48/11 Learmonth Avenue, Edinburgh EH4 1HT",http://www.rightmove.co.uk/properties/81369514,http://www.rightmove.co.uk/estate-agents/agent/Sturrock-Armstrong-and-Thomson/Edinburgh-63185.html,EH4,3.0,2021-01-17 16:42:17.951429,"Learmonth Avenue, Stockbridge, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH4 1DG, United Kingdom","(55.9575228, -3.2218827)",55.9575228,-3.2218827
131,315000.0,1 bedroom apartment for sale,"Learmonth Terrace, Edinburgh",http://www.rightmove.co.uk/properties/87664720,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,1.0,2021-01-17 16:42:17.951429,"Learmonth Terrace, Stockbridge, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH4 1PQ, United Kingdom","(55.9554179, -3.2168663)",55.9554179,-3.2168663
132,315000.0,1 bedroom flat for sale,"24/20 Simpson Loan, Quartermile, Edinburgh EH3 9GE",http://www.rightmove.co.uk/properties/76980498,http://www.rightmove.co.uk/estate-agents/agent/Gilson-Gray-LLP/Edinburgh-109463.html,EH3,1.0,2021-01-17 16:42:17.951429,"Simpson Loan, Quartermile, Tollcross, City of Edinburgh, Scotland, EH3 9GS, United Kingdom","(55.9433351, -3.1958255)",55.9433351,-3.1958255
133,310000.0,1 bedroom apartment for sale,"Simpson Loan, Quartermile, Edinburgh, EH3",http://www.rightmove.co.uk/properties/87486568,http://www.rightmove.co.uk/estate-agents/agent/Murray-and-Currie/Edinburgh-Sales-68784.html,EH3,1.0,2021-01-17 16:42:17.951429,"Simpson Loan, Quartermile, Tollcross, City of Edinburgh, Scotland, EH3 9FL, United Kingdom","(55.9432477, -3.1970586)",55.9432477,-3.1970586
134,310000.0,2 bedroom flat for sale,"Comely Bank Road, Edinburgh",http://www.rightmove.co.uk/properties/101189792,http://www.rightmove.co.uk/estate-agents/agent/OMalley-Property/Alloa-161783.html,,2.0,2021-01-17 16:42:17.951429,"Comely Bank Road, Comely Bank, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH4 1BG, United Kingdom","(55.958638, -3.2253174)",55.958638,-3.2253174
135,310000.0,2 bedroom ground maisonette for sale,"Barony Street, Edinburgh, EH3",http://www.rightmove.co.uk/properties/98381570,http://www.rightmove.co.uk/estate-agents/agent/Purplebricks/covering-Scotland-151100.html,EH3,2.0,2021-01-17 16:42:17.951429,"Barony Street, Bellevue, New Town/Broughton, City of Edinburgh, Scotland, EH3 6PD, United Kingdom","(55.9580617, -3.1908955)",55.9580617,-3.1908955
136,305000.0,3 bedroom flat for sale,"9/10 Powderhall Rigg, Edinburgh, EH7 4GG",http://www.rightmove.co.uk/properties/101817101,http://www.rightmove.co.uk/estate-agents/agent/D-J-Alexander/Edinburgh-51311.html,EH7,3.0,2021-01-17 16:42:17.951429,"Powderhall Rigg, Powderhall, New Town/Broughton, City of Edinburgh, Scotland, EH7 4GG, United Kingdom","(55.9671266, -3.1927055)",55.9671266,-3.1927055
137,300000.0,2 bedroom flat for sale,"Orchard Brae Avenue, Orchard Brae, Edinburgh, EH4",http://www.rightmove.co.uk/properties/85724503,http://www.rightmove.co.uk/estate-agents/agent/MOV8-Real-Estate-Principal-GPM-Branch/Scotland-Head-Office-138737.html,EH4,2.0,2021-01-17 16:42:17.951429,"Orchard Brae Avenue, Orchard Brae, Stockbridge, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH4 1NY, United Kingdom","(55.9563514, -3.2233322)",55.9563514,-3.2233322
138,299950.0,2 bedroom flat for sale,"Gayfield Square, Edinburgh",http://www.rightmove.co.uk/properties/97231985,http://www.rightmove.co.uk/estate-agents/agent/Thorntons-Property-Services/Edinburgh-155639.html,,2.0,2021-01-17 16:42:17.951429,"Gayfield Square, Gayfield, New Town/Broughton, City of Edinburgh, Scotland, EH1 3NW, United Kingdom","(55.958771, -3.1854318)",55.958771,-3.1854318
139,295000.0,2 bedroom flat for sale,"13/9 Mcdonald Road, Bellevue, EH7 4LX",http://www.rightmove.co.uk/properties/86624944,http://www.rightmove.co.uk/estate-agents/agent/Coulters/Stockbridge-95110.html,EH7,2.0,2021-01-17 16:42:17.951429,"McDonald Road, Broughton, New Town/Broughton, City of Edinburgh, Scotland, EH7 4NQ, United Kingdom","(55.9633203, -3.1842343)",55.9633203,-3.1842343
140,295000.0,1 bedroom flat for sale,"Simpson Loan, Edinburgh, EH3",http://www.rightmove.co.uk/properties/73759551,http://www.rightmove.co.uk/estate-agents/agent/Knight-Frank/Edinburgh-41048.html,EH3,1.0,2021-01-17 16:42:17.951429,"Simpson Loan, Quartermile, Tollcross, City of Edinburgh, Scotland, EH3 9FL, United Kingdom","(55.9432477, -3.1970586)",55.9432477,-3.1970586
141,295000.0,2 bedroom flat for sale,"191/4 Canongate, Old Town, Edinburgh, EH8 8BN",http://www.rightmove.co.uk/properties/68284983,http://www.rightmove.co.uk/estate-agents/agent/McEwan-Fraser-Legal/Scotland-68041.html,EH8,2.0,2021-01-17 16:42:17.951429,"Canongate, Old Town, City of Edinburgh, Scotland, United Kingdom","(55.9516578, -3.179039)",55.9516578,-3.179039
142,290000.0,3 bedroom end of terrace house for sale,"23 Abbeyhill Crescent, Abbeyhill, EH8 8DZ",http://www.rightmove.co.uk/properties/101835881,http://www.rightmove.co.uk/estate-agents/agent/Deans-Properties/Newington-128743.html,EH8,3.0,2021-01-17 16:42:17.951429,"23, Abbeyhill Crescent, Abbeyhill, City of Edinburgh, Scotland, EH8 8BY, United Kingdom","(55.9537586, -3.1749836)",55.9537586,-3.1749836
143,290000.0,2 bedroom flat for sale,"Sunbury Place, Dean, Edinburgh, EH4",http://www.rightmove.co.uk/properties/97747400,http://www.rightmove.co.uk/estate-agents/agent/MOV8-Real-Estate-Principal-GPM-Branch/Scotland-Head-Office-138737.html,EH4,2.0,2021-01-17 16:42:17.951429,"Sunbury Place, Dean Village, West End, City of Edinburgh, Scotland, EH4 3BY, United Kingdom","(55.9515844, -3.2214104)",55.9515844,-3.2214104
144,290000.0,2 bedroom flat for sale,"28/3 East Fountainbridge, Edinburgh EH3 9BH",http://www.rightmove.co.uk/properties/85694116,http://www.rightmove.co.uk/estate-agents/agent/Sturrock-Armstrong-and-Thomson/Edinburgh-63185.html,EH3,2.0,2021-01-17 16:42:17.951429,"East Fountainbridge, Lauriston, Tollcross, City of Edinburgh, Scotland, EH3 9BH, United Kingdom","(55.9454482, -3.2032746)",55.9454482,-3.2032746
145,285000.0,2 bedroom flat for sale,"53 Learmonth Court, Edinburgh, EH4 1PD",http://www.rightmove.co.uk/properties/83904148,http://www.rightmove.co.uk/estate-agents/agent/Simpson-and-Marwick/Edinburgh-15605.html,EH4,2.0,2021-01-17 16:42:17.951429,"Learmonth Court, Stockbridge, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH4 1PD, United Kingdom","(55.9561996, -3.2219124)",55.9561996,-3.2219124
146,285000.0,2 bedroom flat for sale,"10 (3F) Walker Street, New Town, EH3 7LA",http://www.rightmove.co.uk/properties/86750524,http://www.rightmove.co.uk/estate-agents/agent/Gillespie-MacAndrew/Edinburgh-109751.html,EH3,2.0,2021-01-17 16:42:17.951429,"10, Walker Way, Town of Long Lake, Hamilton County, New York, 12847, United States","(43.979728, -74.436989775)",43.979728,-74.436989775
147,285000.0,2 bedroom flat for sale,"Thistle Street, Edinburgh, EH2",http://www.rightmove.co.uk/properties/71599731,http://www.rightmove.co.uk/estate-agents/agent/Knight-Frank/Edinburgh-41048.html,EH2,2.0,2021-01-17 16:42:17.951429,"Thistle Street, New Town, New Town/Broughton, City of Edinburgh, Scotland, EH2 1DF, United Kingdom","(55.9545661, -3.1957388)",55.9545661,-3.1957388
148,280000.0,2 bedroom apartment for sale,"Orchard Brae Avenue, Flat 2, Orchard Brae, Edinburgh, EH4 2GB",http://www.rightmove.co.uk/properties/87810433,http://www.rightmove.co.uk/estate-agents/agent/Clyde-Property/Edinburgh-150686.html,EH4,2.0,2021-01-17 16:42:17.951429,"Orchard Brae Avenue, Orchard Brae, Stockbridge, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH4 1NY, United Kingdom","(55.9563514, -3.2233322)",55.9563514,-3.2233322
149,280000.0,1 bedroom flat for sale,"Wellington Street, Hillside, Edinburgh, EH7",http://www.rightmove.co.uk/properties/87644182,http://www.rightmove.co.uk/estate-agents/agent/MOV8-Real-Estate-Principal-GPM-Branch/Scotland-Head-Office-138737.html,EH7,1.0,2021-01-17 16:42:17.951429,"Wellington Street, Hillside, Leith Central, City of Edinburgh, Scotland, EH7 5EE, United Kingdom","(55.9591673, -3.1759473)",55.9591673,-3.1759473
150,280000.0,3 bedroom flat for sale,"Dicksonfield, Brunswick, Edinburgh, EH7",http://www.rightmove.co.uk/properties/85637743,http://www.rightmove.co.uk/estate-agents/agent/MOV8-Real-Estate-Principal-GPM-Branch/Scotland-Head-Office-138737.html,EH7,3.0,2021-01-17 16:42:17.951429,"Dicksonfield, Brunswick, Leith Central, City of Edinburgh, Scotland, EH7 5ND, United Kingdom","(55.96119, -3.179471)",55.96119,-3.179471
151,280000.0,3 bedroom apartment for sale,"St. Peters Buildings, Edinburgh, EH3",http://www.rightmove.co.uk/properties/76366968,http://www.rightmove.co.uk/estate-agents/agent/Keller-Williams-Evolve/Scotland-209498.html,EH3,3.0,2021-01-17 16:42:17.951429,"Gilmore Place, Greenhill, Bruntsfield, City of Edinburgh, Scotland, EH3 9PP, United Kingdom","(55.9396919, -3.2120842)",55.9396919,-3.2120842
152,280000.0,2 bedroom flat for sale,"Montgomery Street, Hillside, Edinburgh, EH7",http://www.rightmove.co.uk/properties/83030632,http://www.rightmove.co.uk/estate-agents/agent/MOV8-Real-Estate-Principal-GPM-Branch/Scotland-Head-Office-138737.html,EH7,2.0,2021-01-17 16:42:17.951429,"Montgomery Street, Hillside, Leith Central, City of Edinburgh, Scotland, EH7 5ET, United Kingdom","(55.95858, -3.174824)",55.95858,-3.174824
153,425000.0,2 bedroom flat for sale,"11/5 Eton Terrace, Edinburgh, EH4 1QD",http://www.rightmove.co.uk/properties/85866412,http://www.rightmove.co.uk/estate-agents/agent/Simpson-and-Marwick/Edinburgh-15605.html,EH4,2.0,2021-01-17 16:42:17.951429,"Eton Terrace, Stockbridge, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH4 3AS, United Kingdom","(55.9541534, -3.2136365)",55.9541534,-3.2136365
154,275000.0,1 bedroom terraced house for sale,"12 Raeburn Mews, Edinburgh, EH4 1RG",http://www.rightmove.co.uk/properties/96845405,http://www.rightmove.co.uk/estate-agents/agent/Simpson-and-Marwick/Edinburgh-15605.html,EH4,1.0,2021-01-17 16:42:17.951429,"12, Raeburn Mews, Stockbridge, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH4 1RG, United Kingdom","(55.95954, -3.2123699)",55.95954,-3.2123699
155,275000.0,1 bedroom flat for sale,"6/15 Simpson Loan, Edinburgh, EH3",http://www.rightmove.co.uk/properties/101858642,http://www.rightmove.co.uk/estate-agents/agent/Murray-and-Currie/Edinburgh-Sales-68784.html,EH3,1.0,2021-01-17 16:42:17.951429,"Simpson Loan, Quartermile, Tollcross, City of Edinburgh, Scotland, EH3 9FL, United Kingdom","(55.9432477, -3.1970586)",55.9432477,-3.1970586
156,275000.0,1 bedroom flat for sale,"5/7 Hillside Street, Leith, Edinburgh, EH7 5HD",http://www.rightmove.co.uk/properties/88345123,http://www.rightmove.co.uk/estate-agents/agent/Warners-Solicitors/Edinburgh-91640.html,EH7,1.0,2021-01-17 16:42:17.951429,"Hillside Street, Hillside, Leith Central, City of Edinburgh, Scotland, EH7 5EY, United Kingdom","(55.9582492, -3.1780784)",55.9582492,-3.1780784
157,275000.0,2 bedroom flat for sale,"3/5 Gentle's Entry, Edinburgh, EH8 8PD",http://www.rightmove.co.uk/properties/83035024,http://www.rightmove.co.uk/estate-agents/agent/Simpson-and-Marwick/Edinburgh-15605.html,EH8,2.0,2021-01-17 16:42:17.951429,"Gentle's Entry, Holyrood, Old Town, City of Edinburgh, Scotland, EH8 8PD, United Kingdom","(55.9510998, -3.1782791)",55.9510998,-3.1782791
158,275000.0,2 bedroom flat for sale,"7/10 Leslie Place, Stockbridge, EH4 1NG",http://www.rightmove.co.uk/properties/87681343,http://www.rightmove.co.uk/estate-agents/agent/Coulters/Stockbridge-95110.html,EH4,2.0,2021-01-17 16:42:17.951429,"Leslie Place, Stockbridge, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH4 1NF, United Kingdom","(55.9582669, -3.2098737)",55.9582669,-3.2098737
159,275000.0,1 bedroom apartment for sale,"Raeburn Place, Edinburgh",http://www.rightmove.co.uk/properties/86670991,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,1.0,2021-01-17 16:42:17.951429,"Raeburn Place, Stockbridge, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH4 1JG, United Kingdom","(55.9590326, -3.2120419)",55.9590326,-3.2120419
160,275000.0,2 bedroom apartment for sale,"Old Fishmarket Close, Edinburgh",http://www.rightmove.co.uk/properties/84096187,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,2.0,2021-01-17 16:42:17.951429,"Old Fishmarket Close, Old Town, City of Edinburgh, Scotland, EH1 1AE, United Kingdom","(55.9491235, -3.1895238)",55.9491235,-3.1895238
161,275000.0,1 bedroom ground floor flat for sale,"66 Cumberland Street North West Lane, New Town, EH3 6RF",http://www.rightmove.co.uk/properties/99805964,http://www.rightmove.co.uk/estate-agents/agent/Coulters/Stockbridge-95110.html,EH3,1.0,2021-01-17 16:42:17.951429,"66, Cumberland Street, Silvermills, New Town/Broughton, City of Edinburgh, Scotland, EH3 6RA, United Kingdom","(55.9582472, -3.2026245)",55.9582472,-3.2026245
162,270000.0,2 bedroom flat for sale,"5/5 Powderhall Brae, Broughton, Edinburgh, EH7 4GE",http://www.rightmove.co.uk/properties/86926024,http://www.rightmove.co.uk/estate-agents/agent/Warners-Solicitors/Edinburgh-91640.html,EH7,2.0,2021-01-17 16:42:17.951429,"Powderhall Brae, Powderhall, New Town/Broughton, City of Edinburgh, Scotland, EH7 4GE, United Kingdom","(55.9669804, -3.1944664)",55.9669804,-3.1944664
163,265000.0,2 bedroom flat for sale,"11/14 Huntingdon Place, Edinburgh, EH7 4AX",http://www.rightmove.co.uk/properties/99159248,http://www.rightmove.co.uk/estate-agents/agent/D-J-Alexander/Edinburgh-51311.html,EH7,2.0,2021-01-17 16:42:17.951429,"Huntingdon Place, Gayfield, New Town/Broughton, City of Edinburgh, Scotland, EH7 4AN, United Kingdom","(55.9607431, -3.183495)",55.9607431,-3.183495
164,265000.0,1 bedroom flat for sale,"32/11 Castle Terrace, West End, Edinburgh EH1  2EL",http://www.rightmove.co.uk/properties/75874749,http://www.rightmove.co.uk/estate-agents/agent/Drummond-Miller/Edinburgh-103265.html,EH1,1.0,2021-01-17 16:42:17.951429,"Castle Terrace, King's Stables Road, Old Town, City of Edinburgh, Scotland, EH1 2JY, United Kingdom","(55.9475478, -3.2016708)",55.9475478,-3.2016708
165,265000.0,1 bedroom ground floor flat for sale,"21/1 Perth Street, Edinburgh, EH3 5DW",http://www.rightmove.co.uk/properties/101818415,http://www.rightmove.co.uk/estate-agents/agent/Ralph-Hendrie-Legal/Edinburgh-210887.html,EH3,1.0,2021-01-17 16:42:17.951429,"Perth Street, Silvermills, New Town/Broughton, City of Edinburgh, Scotland, EH3 5DP, United Kingdom","(55.9609014, -3.2031064)",55.9609014,-3.2031064
166,264995.0,2 bedroom mews house for sale,"12 Young Street South Lane, , Edinburgh, EH2 4JF",http://www.rightmove.co.uk/properties/77100892,http://www.rightmove.co.uk/estate-agents/agent/McEwan-Fraser-Legal/Scotland-68041.html,EH2,2.0,2021-01-17 16:42:17.951429,"12, Young Street South Lane, New Town, New Town/Broughton, City of Edinburgh, Scotland, EH2 4JF, United Kingdom","(55.9526233, -3.2061155)",55.9526233,-3.2061155
167,260000.0,2 bedroom flat for sale,"31/7 Polwarth Crescent, Edinburgh, EH11 1HR",http://www.rightmove.co.uk/properties/88108201,http://www.rightmove.co.uk/estate-agents/agent/Connor-Malcolm/Edinburgh-179594.html,EH11,2.0,2021-01-17 16:42:17.951429,"Polwarth Crescent, Polwarth, Merchiston, City of Edinburgh, Scotland, EH11 1LW, United Kingdom","(55.9375988, -3.2166265)",55.9375988,-3.2166265
168,695000.0,3 bedroom apartment for sale,"India Street, Edinburgh",http://www.rightmove.co.uk/properties/77056956,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,3.0,2021-01-17 16:42:17.951429,"India Street, Silvermills, New Town/Broughton, City of Edinburgh, Scotland, EH3 6HJ, United Kingdom","(55.9562708, -3.2060335)",55.9562708,-3.2060335
169,260000.0,1 bedroom flat for sale,"31/8 Simpson Loan, Quartermile, Edinburgh EH3 9GS",http://www.rightmove.co.uk/properties/76000320,http://www.rightmove.co.uk/estate-agents/agent/Gilson-Gray-LLP/Edinburgh-109463.html,EH3,1.0,2021-01-17 16:42:17.951429,"Simpson Loan, Quartermile, Tollcross, City of Edinburgh, Scotland, EH3 9GS, United Kingdom","(55.9433351, -3.1958255)",55.9433351,-3.1958255
170,260000.0,2 bedroom flat for sale,"8 Jameson Place, Leith, EH6 8PB",http://www.rightmove.co.uk/properties/100765334,http://www.rightmove.co.uk/estate-agents/agent/Deans-Properties/Newington-128743.html,EH6,2.0,2021-01-17 16:42:17.951429,"8, Jameson Place, Lorne, Leith Central, City of Edinburgh, Scotland, EH6 8NZ, United Kingdom","(55.9656759, -3.1751948)",55.9656759,-3.1751948
171,260000.0,1 bedroom flat for sale,"Dean Park Mews, Edinburgh, EH4",http://www.rightmove.co.uk/properties/73563300,http://www.rightmove.co.uk/estate-agents/agent/Knight-Frank/Edinburgh-41048.html,EH4,1.0,2021-01-17 16:42:17.951429,"Dean Park Mews, Stockbridge, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH4 1EB, United Kingdom","(55.9589445, -3.2156031)",55.9589445,-3.2156031
172,259000.0,3 bedroom maisonette for sale,"Blandfield, Edinburgh, EH7",http://www.rightmove.co.uk/properties/100084784,http://www.rightmove.co.uk/estate-agents/agent/Keller-Williams-Evolve/Scotland-209498.html,EH7,3.0,2021-01-17 16:42:17.951429,"Blandfield, Powderhall, New Town/Broughton, City of Edinburgh, Scotland, EH7 4LE, United Kingdom","(55.9664498, -3.1883642)",55.9664498,-3.1883642
173,250000.0,1 bedroom apartment for sale,"McDonald Road, Edinburgh",http://www.rightmove.co.uk/properties/74582604,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,1.0,2021-01-17 16:42:17.951429,"McDonald Road, Powderhall, New Town/Broughton, City of Edinburgh, Scotland, EH7 4LG, United Kingdom","(55.9661834, -3.1890584)",55.9661834,-3.1890584
174,250000.0,1 bedroom ground floor flat for sale,"1 Coinyie House Close, Old Town, EH1 1NL",http://www.rightmove.co.uk/properties/87840877,http://www.rightmove.co.uk/estate-agents/agent/Coulters/Stockbridge-95110.html,EH1,1.0,2021-01-17 16:42:17.951429,"Coinyie-House Close, Old Town, City of Edinburgh, Scotland, EH1 1NL, United Kingdom","(55.9495152, -3.1849752)",55.9495152,-3.1849752
175,250000.0,2 bedroom flat for sale,"77/8 Pleasance, Pleasance, EH8 9TG",http://www.rightmove.co.uk/properties/100859492,http://www.rightmove.co.uk/estate-agents/agent/Deans-Properties/Newington-128743.html,EH8,2.0,2021-01-17 16:42:17.951429,"Pleasance, Southside, City of Edinburgh, Scotland, EH8 9TG, United Kingdom","(55.9464716, -3.1821436)",55.9464716,-3.1821436
176,250000.0,2 bedroom flat for sale,"Dean Park Street, Stockbridge, Edinburgh, EH4",http://www.rightmove.co.uk/properties/74583111,http://www.rightmove.co.uk/estate-agents/agent/Lindsays/Edinburgh-29595.html,EH4,2.0,2021-01-17 16:42:17.951429,"Dean Park Street, Stockbridge, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH4 1JN, United Kingdom","(55.9578878, -3.2148571)",55.9578878,-3.2148571
177,250000.0,1 bedroom ground floor flat for sale,"2 Coinyie House Close, Old Town, EH1 1NL",http://www.rightmove.co.uk/properties/87840982,http://www.rightmove.co.uk/estate-agents/agent/Coulters/Stockbridge-95110.html,EH1,1.0,2021-01-17 16:42:17.951429,"Coinyie-House Close, Old Town, City of Edinburgh, Scotland, EH1 1NL, United Kingdom","(55.9495152, -3.1849752)",55.9495152,-3.1849752
178,250000.0,2 bedroom flat for sale,"1/7 Hopetoun Crescent, Edinburgh, EH7 4AY",http://www.rightmove.co.uk/properties/97764872,http://www.rightmove.co.uk/estate-agents/agent/Ralph-Hendrie-Legal/Edinburgh-210887.html,EH7,2.0,2021-01-17 16:42:17.951429,"Hopetoun Crescent, Gayfield, New Town/Broughton, City of Edinburgh, Scotland, EH7 4GT, United Kingdom","(55.9617113, -3.1835121)",55.9617113,-3.1835121
179,250000.0,2 bedroom flat for sale,"Dean Street, Edinburgh, EH4",http://www.rightmove.co.uk/properties/99778454,http://www.rightmove.co.uk/estate-agents/agent/ACE-Property/Edinburgh-146183.html,EH4,2.0,2021-01-17 16:42:17.951429,"Dean Street, Stockbridge, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH4 1LW, United Kingdom","(55.958115, -3.2121427)",55.958115,-3.2121427
180,250000.0,1 bedroom flat for sale,"Roseburn Gardens, Roseburn, Edinburgh, EH12",http://www.rightmove.co.uk/properties/86559895,http://www.rightmove.co.uk/estate-agents/agent/MOV8-Real-Estate-Principal-GPM-Branch/Scotland-Head-Office-138737.html,EH12,1.0,2021-01-17 16:42:17.951429,"Roseburn Gardens, Roseburn, Murrayfield, City of Edinburgh, Scotland, EH12 5NJ, United Kingdom","(55.9452496, -3.2359473)",55.9452496,-3.2359473
181,250000.0,2 bedroom flat for sale,"20/11 Roseburn Place, Edinburgh, EH12 5NL",http://www.rightmove.co.uk/properties/76077900,http://www.rightmove.co.uk/estate-agents/agent/Campbell-Smith-LLP/Edinburgh-94463.html,EH12,2.0,2021-01-17 16:42:17.951429,"Roseburn Place, Roseburn, Murrayfield, City of Edinburgh, Scotland, EH12 5NN, United Kingdom","(55.9451464, -3.2356586)",55.9451464,-3.2356586
182,250000.0,3 bedroom flat for sale,"8/5 Orchard Brae Avenue, Orchard Brae, Edinburgh, EH4 2HP",http://www.rightmove.co.uk/properties/86255728,http://www.rightmove.co.uk/estate-agents/agent/Warners-Solicitors/Edinburgh-91640.html,EH4,3.0,2021-01-17 16:42:17.951429,"Orchard Brae Avenue, Orchard Brae, Stockbridge, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH4 1NY, United Kingdom","(55.9563514, -3.2233322)",55.9563514,-3.2233322
183,250000.0,1 bedroom flat for sale,"162A Dundas Street, , Edinburgh, EH3 5DT",http://www.rightmove.co.uk/properties/87458872,http://www.rightmove.co.uk/estate-agents/agent/McEwan-Fraser-Legal/Scotland-68041.html,EH3,1.0,2021-01-17 16:42:17.951429,"Dundas Street, New Town, New Town/Broughton, City of Edinburgh, Scotland, EH3 6HZ, United Kingdom","(55.9568671, -3.1990547)",55.9568671,-3.1990547
184,250000.0,1 bedroom flat for sale,"14/8 Hillside Street, Hillside, Edinburgh, EH7 5HB",http://www.rightmove.co.uk/properties/86802232,http://www.rightmove.co.uk/estate-agents/agent/McEwan-Fraser-Legal/Scotland-68041.html,EH7,1.0,2021-01-17 16:42:17.951429,"Hillside Street, Hillside, Leith Central, City of Edinburgh, Scotland, EH7 5EY, United Kingdom","(55.9582492, -3.1780784)",55.9582492,-3.1780784
185,165000.0,1 bedroom flat for sale,"39/7 Pilrig Heights, Edinburgh, EH6 5FD",http://www.rightmove.co.uk/properties/86826001,http://www.rightmove.co.uk/estate-agents/agent/Blackadders-LLP/Edinburgh-93847.html,EH6,1.0,2021-01-17 16:42:17.951429,"Pilrig Heights, Pilrig, Leith Central, City of Edinburgh, Scotland, EH6 5FD, United Kingdom","(55.9659597, -3.1857037)",55.9659597,-3.1857037
186,245000.0,2 bedroom flat for sale,"1/5 Bedford Street, Edinburgh, EH4 1NA",http://www.rightmove.co.uk/properties/74617449,http://www.rightmove.co.uk/estate-agents/agent/Campbell-Smith-LLP/Edinburgh-94463.html,EH4,2.0,2021-01-17 16:42:17.951429,"Bedford Street, Stockbridge, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH4 1JN, United Kingdom","(55.9586016, -3.214306)",55.9586016,-3.214306
187,245000.0,1 bedroom flat for sale,"Lochrin Place, Tollcross, Edinburgh, EH3",http://www.rightmove.co.uk/properties/86791315,http://www.rightmove.co.uk/estate-agents/agent/MOV8-Real-Estate-Principal-GPM-Branch/Scotland-Head-Office-138737.html,EH3,1.0,2021-01-17 16:42:17.951429,"Lochrin Place, Lauriston, Tollcross, City of Edinburgh, Scotland, EH3 9RB, United Kingdom","(55.9422436, -3.2063238)",55.9422436,-3.2063238
188,240000.0,1 bedroom flat for sale,"St. Stephen Street, Edinburgh",http://www.rightmove.co.uk/properties/101792165,http://www.rightmove.co.uk/estate-agents/agent/Strutt-and-Parker/Edinburgh-44318.html,,1.0,2021-01-17 16:42:17.951429,"St Stephen Street, Stockbridge, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH3 5AD, United Kingdom","(55.9585629, -3.2042078)",55.9585629,-3.2042078
189,240000.0,2 bedroom flat for sale,"Roseburn Place, Roseburn, Edinburgh, EH12",http://www.rightmove.co.uk/properties/74583135,http://www.rightmove.co.uk/estate-agents/agent/Lindsays/Edinburgh-29595.html,EH12,2.0,2021-01-17 16:42:17.951429,"Roseburn Place, Roseburn, Murrayfield, City of Edinburgh, Scotland, EH12 5NU, United Kingdom","(55.9451613, -3.2365364)",55.9451613,-3.2365364
190,240000.0,2 bedroom ground floor flat for sale,"1/3 Powderhall Brae, , Edinburgh, EH7 4GD",http://www.rightmove.co.uk/properties/82725280,http://www.rightmove.co.uk/estate-agents/agent/McEwan-Fraser-Legal/Scotland-68041.html,EH7,2.0,2021-01-17 16:42:17.951429,"Powderhall Brae, Powderhall, New Town/Broughton, City of Edinburgh, Scotland, EH7 4GD, United Kingdom","(55.96685, -3.1947334)",55.96685,-3.1947334
191,239000.0,1 bedroom flat for sale,"Roseburn Terrace, Roseburn, Edinburgh, EH12",http://www.rightmove.co.uk/properties/88229242,http://www.rightmove.co.uk/estate-agents/agent/MOV8-Real-Estate-Principal-GPM-Branch/Scotland-Head-Office-138737.html,EH12,1.0,2021-01-17 16:42:17.951429,"Roseburn Terrace, Roseburn, Murrayfield, City of Edinburgh, Scotland, EH12 5NQ, United Kingdom","(55.9457696, -3.2354517)",55.9457696,-3.2354517
192,235000.0,2 bedroom flat for sale,"Brunswick Road, Brunswick, Edinburgh, EH7",http://www.rightmove.co.uk/properties/84669115,http://www.rightmove.co.uk/estate-agents/agent/Lindsays/Edinburgh-29595.html,EH7,2.0,2021-01-17 16:42:17.951429,"Brunswick Road, Brunswick, Leith Central, City of Edinburgh, Scotland, EH7 5NQ, United Kingdom","(55.9603468, -3.1784774)",55.9603468,-3.1784774
